ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0061982,meiosis I cell cycle process,86,0.38235368020902705,1.5300413476553782,0.017732134625429385,0.14532857941601915,0.1261360740293702,2026,"tags=27%, list=15%, signal=23%",12877/17864/332110/19361/107995/229841/214901/19364/105988/21973/623474/76850/12617/19362/74377/76464/11799/18817/12448/19366/22187/75178/12442
GO:0030031,cell projection assembly,482,0.2603823242624996,1.2797147504905504,0.017805888869614116,0.14572780215511189,0.12648257427849363,3821,"tags=33%, list=27%, signal=25%",71137/26920/380654/72844/71972/56792/232089/381259/71448/14745/97064/98845/13836/13844/217335/13852/332110/71653/56542/94187/54126/13730/320234/380718/74055/76260/235330/68708/72421/54138/52184/228880/18596/12332/104943/224014/23854/243371/14739/14026/68743/98878/213081/218232/67661/231214/102124/83922/329795/11854/58804/26382/16568/225631/20873/100503572/77832/77579/56297/20304/216831/104346/78795/225523/22330/382090/259300/52023/20779/108686/245866/16513/18186/216846/73341/56320/13191/211484/12589/207686/544696/11629/19893/76441/77945/107589/104831/18128/18004/18591/56455/72140/14163/21809/15223/239273/23999/192897/64099/353047/105855/18286/22376/218294/12775/277939/30938/67286/654470/64009/76816/546143/329165/105722/17974/192176/70997/14270/18208/105000/212892/66061/68259/216274/66610/66086/231225/241035/74694/234267/19376/67884/216560/101565/195208/27260/57257/67046/13732/12752/71481/26942/19062/72569/70839/15519/13860/239591/22601/75974/319713/72982/67425/20401/81896/14265/18805/219103/20430
GO:0090030,regulation of steroid hormone biosynthetic process,17,-0.5430052499691849,-1.5965994147564235,0.017876689926722606,0.14610176781404333,0.12680715296927123,1444,"tags=29%, list=10%, signal=26%",12156/14815/16000/13074/11928
GO:0030299,intestinal cholesterol absorption,15,0.6021600369872158,1.6246126235318015,0.018097720282540787,0.14729413783998951,0.1278420552195204,290,"tags=20%, list=2%, signal=20%",12491/11808/13124
GO:1902914,regulation of protein polyubiquitination,31,-0.46694887116897843,-1.6160535176461273,0.018098523553117807,0.14729413783998951,0.1278420552195204,2680,"tags=32%, list=19%, signal=26%",268373/192653/211949/66589/11798/70097/66855/11796/66438/13205
GO:0009410,response to xenobiotic stimulus,369,0.2735029587986983,1.3150387819190714,0.018049380664553555,0.14729413783998951,0.1278420552195204,1849,"tags=21%, list=13%, signal=19%",235674/13094/74114/11520/320024/11668/14858/11761/15360/14081/12972/233005/15107/113868/14857/13089/16476/18104/20296/18787/12443/97212/13097/66049/13098/11549/331535/14261/18671/14775/17171/12894/18211/12833/16819/14402/56338/12842/232087/109731/13086/14282/17390/56362/14860/13085/14629/14865/268860/107765/12534/20303/14284/22341/623474/56615/13078/74748/16889/17869/21423/14281/18484/332579/12038/13110/18024/22059/19366/11622/279766/104184/14683/21926/230379/116852/20779
GO:0042407,cristae formation,21,0.5441438988804492,1.5811444727198551,0.018177863926899483,0.1475271829715873,0.12804432374846028,1714,"tags=29%, list=12%, signal=25%",66098/114896/216001/68117/76614/103172
GO:0002367,cytokine production involved in immune response,121,0.3386083929265403,1.4238538569583206,0.01817138956175575,0.1475271829715873,0.12804432374846028,2560,"tags=30%, list=18%, signal=24%",12491/68585/16453/68667/22418/12520/56632/56644/100689/14284/56715/12772/24088/18124/66873/56722/14727/332579/74131/15216/58185/216799/20963/11600/73914/21926/14728/12010/26362/21809/12363/18173/18762/64297/98365/16792
GO:0045061,thymic T cell selection,25,0.5236358711544649,1.6032430990124038,0.018241645905590357,0.14763301463787243,0.12813617898400195,2962,"tags=44%, list=21%, signal=35%",14102/12479/252838/14998/12502/108723/12501/12775/94176/16149/19264
GO:1901873,regulation of post-translational protein modification,234,-0.25313663048018153,-1.2874110245267367,0.018221380223918723,0.14763301463787243,0.12813617898400195,2916,"tags=29%, list=21%, signal=23%",80280/208727/71974/56398/14184/12151/65113/268373/66412/192653/170930/16898/606496/55982/68943/22215/16396/22196/21812/67819/76857/211949/72400/66589/77891/56424/26419/11798/100737/75826/106021/67025/18148/70097/12389/66855/231872/15251/50995/65019/106042/70369/70611/100503670/20115/54473/80750/13819/27050/30877/114893/22393/240518/21353/11305/12387/67490/68350/68077/69237/19211/11796/66438/15353/13205/12005/11651
GO:0097305,response to alcohol,232,-0.2516054892976987,-1.2761750659767443,0.018289321449935707,0.14781327988496648,0.12829263789004608,1874,"tags=24%, list=13%, signal=21%",105244208/20700/110784/21814/66480/432530/18970/27053/208643/11991/20318/69727/110147/17257/20423/12550/11421/68465/11303/11450/20845/20493/14815/14381/69719/66629/16000/14600/68603/64602/12387/14870/72508/16600/16598/20703/20104/20702/21390/108079/68526/19211/13884/16323/12091/73158/14068/20528/11651/16439/107476/14121/11444/20787/78894
GO:0090278,negative regulation of peptide hormone secretion,48,0.420742774852624,1.4883660162683536,0.01832693182841173,0.14791181180239646,0.12837815740232056,343,"tags=15%, list=2%, signal=14%",17773/22228/19016/15107/75387/27359/11747
GO:0034101,erythrocyte homeostasis,154,-0.27346902348180013,-1.3314860640675896,0.018377867697561303,0.14811746832702108,0.12855665434159372,1955,"tags=28%, list=14%, signal=24%",12611/17096/15122/14151/80280/223870/66154/20514/15185/15129/20088/20068/224792/16825/17089/21814/16923/50794/16590/223770/16969/21833/18795/20044/56199/15251/234549/21399/22761/13819/22339/14381/271564/64602/67490/15469/16598/20104/16323/12005/52065/12367/14751
GO:1903672,positive regulation of sprouting angiogenesis,20,-0.5409632028954323,-1.675406585901059,0.018481076485124266,0.1484379725397349,0.12883483185673938,2099,"tags=40%, list=15%, signal=34%",240185/16451/20423/15251/15289/22339/16600/17125
GO:0072175,epithelial tube formation,128,-0.29238422974621364,-1.3725006114722138,0.018494162242878125,0.1484379725397349,0.12883483185673938,2130,"tags=21%, list=15%, signal=18%",23908/235626/13543/105450/22034/78783/20423/56334/22412/15251/106042/56274/20115/105782/14183/22339/232906/18141/70300/12387/14725/27205/16371/76779/12808/12614/12367
GO:0002285,lymphocyte activation involved in immune response,173,0.3006881117813348,1.3298616008026658,0.01845521027643888,0.1484379725397349,0.12883483185673938,4084,"tags=38%, list=29%, signal=27%",16852/103743/16453/12520/83433/108138/224860/235587/56708/16854/12772/16783/17085/19698/53314/21929/17242/56048/16190/216799/22059/13870/16952/56619/21939/17079/14728/14999/17221/15510/80859/56744/230738/18173/243910/18106/18762/105855/16859/12775/20375/71890/19219/22177/16149/15900/19264/50723/210293/17305/100561/14991/18534/108655/75974/70450/16408/17474/14190/16950/20556/27354/15000/54519/50931/23882
GO:0007028,cytoplasm organization,11,-0.6590839273469057,-1.7164812944538768,0.018659768020032726,0.14947872571813073,0.12973814021139302,2372,"tags=55%, list=17%, signal=45%",14011/16573/20662/194908/27419/106298
GO:0050863,regulation of T cell activation,317,0.28042950114475007,1.322739436414136,0.018700895742017387,0.14947872571813073,0.12973814021139302,3087,"tags=31%, list=22%, signal=25%",22361/16852/93695/20850/16453/20296/14102/237256/12479/100039795/12520/105352/252838/15507/11501/20677/242122/208650/16854/19261/12772/100038947/15205/17242/14727/217303/74131/56048/54721/20304/16190/20586/15216/216799/83797/13641/269023/320832/16952/20963/14204/14252/20851/15170/93675/14728/14999/114774/12010/14998/11629/17221/14969/108723/15510/60533/12501/16186/74734/320484/80859/56744/12480/15223/230738/243910/13655/12394/18106/18762/105855/381484/12505/16859/12775/56335/20390/16792/668101/14960/27027/12509/211651/20587/17974/16197/63953/16149/22324/78317/19264/50723/12142/12144/13024/11776/12522/333883/22329
GO:0031400,negative regulation of protein modification process,366,-0.23051892805539959,-1.2209438694684183,0.01869041032672544,0.14947872571813073,0.12973814021139302,1880,"tags=20%, list=14%, signal=18%",16413/26365/24056/19733/70769/75826/230126/67025/24066/66277/75296/16173/14869/58805/208643/18148/19263/18810/19720/52615/12156/12389/56334/56468/93742/18519/20597/19271/11450/65019/13542/70369/333433/100503670/12017/68606/69754/18605/14154/20115/21754/64144/80750/18569/101490/108954/15378/260299/27050/14381/14694/16000/240518/19281/12387/21770/67490/14870/100037258/97998/225884/110893/15357/69237/13197/110532/108079/20648/19211/15353/12929/69847/11651/546049/12367
GO:0036444,calcium import into the mitochondrion,17,0.5760531944692124,1.5852976769099996,0.018733710268582414,0.14953561049777925,0.12978751262530996,289,"tags=24%, list=2%, signal=23%",22228/68514/234847/216001
GO:0032528,microvillus organization,23,-0.5184568610223297,-1.6696952983088316,0.018833086447288542,0.14991755134989335,0.13011901328258393,1656,"tags=43%, list=12%, signal=38%",192786/72040/665113/19247/15378/27205/22349/56226/235379/54670
GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,119,-0.2949488986320221,-1.3741915743948092,0.018831884292491066,0.14991755134989335,0.13011901328258393,1956,"tags=31%, list=14%, signal=27%",225131/223870/93687/192653/170930/56207/606496/22284/56424/26419/13001/68135/66498/77006/67025/108143/20588/20423/56468/414872/13542/252870/106042/70369/56353/94232/80750/14694/22041/11836/67490/26374/68077/28075/239510/12005/11651
GO:0010639,negative regulation of organelle organization,326,0.2760721494598589,1.310166329756179,0.01894630879425648,0.1506128017401345,0.1307224469295982,2148,"tags=20%, list=15%, signal=18%",232370/19016/74335/66092/69535/14745/18693/68014/268697/14775/17216/225020/19355/107995/22003/108138/54126/56150/78688/229841/17318/80986/66977/100502766/14629/72119/52184/108689/50918/20877/208177/12332/21973/14026/16765/208628/24088/16800/70385/17245/72205/23789/70123/329795/19240/52428/11518/76464/77832/11799/18817/12235/63985/22059/13870/75430/214444/20779/216742/56320/11740/237860/20740/12649/22137/68964
GO:0031579,membrane raft organization,26,0.5144008996595778,1.58680602504758,0.01902449670769384,0.1510280304803144,0.13108283938179802,3669,"tags=46%, list=26%, signal=34%",20194/19063/12833/12306/50918/93675/94176/76438/231798/16797/12752/29875
GO:0016579,protein deubiquitination,79,-0.33781492506652444,-1.4637163862257052,0.019103916547217166,0.1514518942619301,0.131450726507311,2654,"tags=35%, list=19%, signal=29%",226418/329908/56207/72201/16396/210766/22284/17847/53376/72344/432940/230484/74996/170707/77593/235323/107260/69727/74256/22217/109359/252870/74112/21353/30940/360216/68077/28035
GO:0019677,NAD catabolic process,19,-0.5420396508682186,-1.653205960369036,0.019309931273931335,0.1520493776495351,0.13196930454002215,1191,"tags=37%, list=9%, signal=34%",21991/18655/14433/13806/18642/68837/14751
GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,22,0.538650022300177,1.5880067795907844,0.019250024890582283,0.1520493776495351,0.13196930454002215,592,"tags=18%, list=4%, signal=17%",229521/56216/20615/13852
GO:0006270,DNA replication initiation,29,0.49181929181997064,1.572000164034966,0.019267634899190145,0.1520493776495351,0.13196930454002215,2487,"tags=38%, list=18%, signal=31%",17218/17217/17216/78903/17219/12448/67177/23834/17215/12544/18969
GO:0010662,regulation of striated muscle cell apoptotic process,59,0.4044448611225275,1.4970076622242348,0.019245617175022312,0.1520493776495351,0.13196930454002215,2197,"tags=31%, list=16%, signal=26%",26897/75387/16579/74244/19732/211323/78688/68346/12334/17242/67731/18510/18024/22059/12364/18128/12043/108058
GO:0071322,cellular response to carbohydrate stimulus,154,-0.27231017083759684,-1.325843757211701,0.019302528386841353,0.1520493776495351,0.13196930454002215,2054,"tags=25%, list=15%, signal=21%",16573/26397/17128/18576/26383/20526/20112/58805/68845/223527/12015/18795/16500/11421/22433/15251/20845/21844/20317/11814/17842/63959/78943/14694/16000/50490/213053/56485/26399/19015/15357/108079/66259/56373/14121/16847/103988/78894
GO:0002705,positive regulation of leukocyte mediated immunity,131,0.3285468486543668,1.3965227246608718,0.019336242051644144,0.152050800673672,0.13197053963554567,2962,"tags=30%, list=21%, signal=24%",19368/379043/20850/20296/56792/12479/19204/12520/83433/56644/56708/14990/52118/16783/26904/14129/16643/74131/14825/15216/58185/216799/21926/21939/20851/12010/15510/12480/18762/15024/20375/71890/243864/22177/14131/16414/14964/22324/19264
GO:0018105,peptidyl-serine phosphorylation,171,-0.27350870831597146,-1.332406751115798,0.019433477652179135,0.15260918550341482,0.13245518257710842,2855,"tags=37%, list=21%, signal=30%",12566/58184/18212/192656/56489/59126/227743/57320/18189/233789/12995/26416/13405/74370/319955/15185/16798/16589/93687/18193/20617/15259/338467/15258/606496/18763/110157/68943/103136/21812/228140/16145/21687/26419/20112/58805/208643/26413/12283/12064/12389/21969/13649/333433/16150/68606/11652/19766/101490/78943/18711/14694/22241/11836/232430/72508/12323/13197/19211/17319/106763/12005/11651/245038
GO:1903019,negative regulation of glycoprotein metabolic process,13,0.6361289901398022,1.6698703564431512,0.019496735987672053,0.152899604733509,0.1327072482179749,2075,"tags=38%, list=15%, signal=33%",16453/170789/76055/16432/56175
GO:0006638,neutral lipid metabolic process,131,0.32820305146117984,1.3950613787525892,0.019557225283503257,0.1531675557533048,0.13293981286427517,825,"tags=15%, list=6%, signal=14%",14311/231510/68393/228859/26457/56636/54608/72999/14081/11808/12623/14933/81004/380921/14775/12894/66082/16890/74055/23945
GO:0090646,mitochondrial tRNA processing,11,0.6657125766808751,1.6570659384083437,0.01975692862266987,0.15452361243994084,0.13411678484941997,2538,"tags=45%, list=18%, signal=37%",66966/71989/15108/76357/68291
GO:0007127,meiosis I,81,0.36713820763285326,1.445372610170199,0.019877073961258856,0.15525462198733594,0.13475125519762626,2026,"tags=26%, list=15%, signal=22%",12877/17864/19361/229841/214901/19364/105988/21973/623474/76850/12617/19362/74377/76464/11799/18817/12448/19366/22187/75178/12442
GO:0009303,rRNA transcription,38,-0.4151914177933322,-1.510564912385121,0.019935171335476683,0.15549968096667402,0.13496395099141686,3233,"tags=42%, list=23%, signal=32%",12578/75678/319955/68979/20019/103136/20018/18148/20017/68845/21969/216443/11727/17975/68077/20729
GO:0046130,purine ribonucleoside catabolic process,11,-0.6544373961575797,-1.7043801286696039,0.01998078020130156,0.1556468005239274,0.1350916415216584,4373,"tags=100%, list=31%, signal=69%",11486/11615/76974/22436/224794/75894/269378/18950/231903/22262
GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,13,0.6333695215403244,1.6626266136091847,0.020027251341132122,0.1558002346979249,0.1352248127424035,4369,"tags=77%, list=31%, signal=53%",12520/83433/16854/14999/22177/16408/14190/15000/54519/15894
GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,102,-0.3122480486779615,-1.4128063447662795,0.020137782735438575,0.15624234365002276,0.13560853552931126,3899,"tags=45%, list=28%, signal=33%",19060/66521/58184/18212/170826/328572/57320/12189/17978/93686/19014/56404/67890/13982/74155/14228/12317/16798/12953/102193/26380/17979/232286/22215/234594/94186/70790/22378/18626/110784/11545/77006/26413/16969/12064/56736/17999/14815/17344/16000/67490/20602/26379/19211/433759/235041
GO:0007160,cell-matrix adhesion,204,0.30132576867923627,1.3657575064808785,0.02012321341505845,0.15624234365002276,0.13560853552931126,2949,"tags=30%, list=21%, signal=24%",12491/17381/13640/20194/18787/12825/16449/50706/241639/105352/11501/21825/12512/12306/107581/110829/16411/18606/239337/208177/100952/19261/101401/18792/218952/64817/22417/114249/241226/11854/74030/12305/225631/12571/22330/230379/20779/14343/18186/58859/12501/12043/16728/223272/26921/192897/14219/18762/15442/20411/213119/13837/18073/11490/16414/18552/11465/56047/16419/12490/14260/11482
GO:1903320,regulation of protein modification by small protein conjugation or removal,229,-0.25065199434761914,-1.2666009139879197,0.020170640209696094,0.15628888865542154,0.1356489336689633,2916,"tags=29%, list=21%, signal=23%",80280/208727/71974/56398/14184/12151/65113/268373/66412/192653/170930/16898/606496/55982/68943/22215/16396/22196/21812/67819/76857/211949/72400/66589/77891/56424/26419/11798/100737/75826/106021/67025/18148/70097/12389/66855/231872/15251/50995/65019/106042/70369/70611/100503670/20115/54473/80750/13819/27050/30877/114893/22393/240518/21353/12387/67490/68350/68077/69237/19211/11796/66438/15353/13205/12005/11651
GO:0045787,positive regulation of cell cycle,291,0.2844721028312941,1.3345673464504166,0.02027385364991618,0.15687972658093385,0.13616174385819965,3483,"tags=35%, list=25%, signal=27%",74335/20850/100732/108961/19363/12443/12223/11504/268697/22418/76843/58994/332110/107995/56150/229841/76044/108907/20877/12534/18596/14211/20698/59008/218793/15205/18124/15586/68612/22417/17869/21423/18226/19362/57246/80748/54141/76464/50883/20873/11799/72776/13874/22038/12235/12448/26934/22059/16952/225523/21926/20851/226419/20133/11629/23834/240641/14609/12649/20817/68549/18591/108058/71819/21802/73139/56742/18712/13614/19141/14219/23980/20878/230861/218294/51810/15375/105837/72278/17246/215387/21808/67052/18214/67849/16534/12704/68501/70099/67141/14056/101706/67903/18472/13605/78658/68298/110606/235661/52276/72290
GO:1905897,regulation of response to endoplasmic reticulum stress,78,-0.3387121541076184,-1.4586018063649546,0.02032829878613047,0.15709212567927386,0.13634609292773328,4477,"tags=53%, list=32%, signal=36%",22259/12759/216157/224727/27061/12018/19246/270669/22260/75744/12915/27403/14828/50873/57320/109815/14792/12048/76892/74840/12913/14130/67397/193670/229317/12282/16145/56424/26943/77006/71853/12389/22433/226641/72736/78943/22393/30940/66333/67490/18708
GO:0046434,organophosphate catabolic process,219,-0.24302021363319204,-1.2290257255642698,0.020405770340050824,0.15748166791612167,0.13668419110926128,1299,"tags=19%, list=9%, signal=17%",67528/71760/58805/16969/76654/18795/18519/20597/14433/66422/19082/15251/70025/333433/74747/16418/21428/18605/13806/101490/16000/15450/18642/319801/110959/170768/108079/99586/19211/12799/231903/68837/18584/14121/103988/16548/22262/230163/225913/18770/14751
GO:2000052,positive regulation of non-canonical Wnt signaling pathway,15,0.596563927883996,1.609514462024373,0.020510708118492735,0.1578727652665466,0.13702363903164597,1114,"tags=27%, list=8%, signal=25%",22418/22419/27373/69217
GO:0046467,membrane lipid biosynthetic process,111,0.3515765993517743,1.448367596026871,0.02049572990237106,0.1578727652665466,0.13702363903164597,2309,"tags=27%, list=17%, signal=23%",56176/228094/53357/619326/53897/16007/327942/228677/56632/74244/74559/11886/58994/69923/241447/20698/26922/320997/225651/56703/70757/110417/56386/239559/230379/70750/12686/230801/20451/57874
GO:0002443,leukocyte mediated immunity,357,0.2702342116116656,1.2912259438900116,0.020608991980631396,0.1584197151060688,0.13749835712030792,2968,"tags=28%, list=21%, signal=23%",19368/379043/20850/16453/68667/20296/56792/14102/12479/19204/12520/83433/16449/56632/56644/13051/100689/105352/20723/108138/217304/235587/56708/15452/380732/14284/14990/17916/52118/56715/12772/16783/24088/22388/26904/18124/64817/53314/14129/67166/14727/332579/16643/217303/74131/14825/16190/28040/15216/58185/12984/216799/17194/11622/13870/20963/14204/21926/21939/20851/15170/14728/11745/20302/12010/14998/17221/12523/15510/60533/80859/12480/15223/18173/20911/18762/18477/109934/16331/15024/105855/22376/16859/56743/98365/76438/20375/71890/60504/243864/22177/14131/16414/22631/16197/12525/14964/16149/22324/19264/50723
GO:0002455,humoral immune response mediated by circulating immunoglobulin,48,-0.3878455734901089,-1.4950131933595043,0.020654901611419092,0.1585631563019099,0.13762285506400335,3514,"tags=50%, list=25%, signal=37%",380795/12946/16019/230558/317677/12268/15458/15139/14130/12944/69379/110382/50908/12266/404711/50909/238447/12630/232371/12258/12263/16016/12279/17195
GO:0061045,negative regulation of wound healing,62,-0.349281511148711,-1.439572039189003,0.02083410479092258,0.15972813673040645,0.1386339848649144,2894,"tags=42%, list=21%, signal=33%",20496/21824/20720/18816/19128/56745/18590/11818/26365/16923/71753/19123/72736/14061/22370/18815/12258/14161/58992/99571/19211/12361/110135/56373/16644/385643
GO:0006457,protein folding,164,-0.28562518290460776,-1.3851430932011217,0.021015853522587946,0.16090954164202534,0.13965937008500964,2827,"tags=32%, list=20%, signal=26%",12317/12468/56612/66120/67163/268373/69191/13418/18221/243912/14827/12539/67943/14976/12282/19386/14229/22791/72429/67072/105675/12469/56354/56445/56424/67838/22687/105245/12465/23950/68816/70604/19035/56323/67466/72599/70369/53381/12017/76594/110920/320360/21454/12330/101489/100037258/58233/76299/13002/50527/15512/67475
GO:0031649,heat generation,19,0.5682299287190773,1.6297111091614433,0.02105488967325394,0.16099658739640563,0.1397349203295835,4179,"tags=74%, list=30%, signal=52%",26457/16181/268860/20304/21926/17841/11556/17840/105171/12774/100039028/21934/13618/16175
GO:0051321,meiotic cell cycle,199,0.3013678417223561,1.3610616018013146,0.02111475845728804,0.16124249273354216,0.1399483507087554,3364,"tags=31%, list=24%, signal=24%",69546/223697/17218/17217/12877/17864/22418/332110/19361/17216/19355/107995/229841/17219/66977/74237/214901/14211/19364/105988/21973/623474/60530/76850/22417/12617/19362/74377/17345/76464/11799/18817/13874/12448/19366/22187/75178/50915/12442/66140/14609/68549/18005/22137/17215/67121/13614/20878/230861/56335/211651/215387/234857/75828/67052/268930/70099/67141/101706/14087/78658/68298
GO:0032825,positive regulation of natural killer cell differentiation,11,0.6610900381626259,1.6455596947291842,0.021391959854351453,0.16257030841842468,0.14110081127913127,2203,"tags=45%, list=16%, signal=38%",20850/16169/252838/20851/26362
GO:0002887,negative regulation of myeloid leukocyte mediated immunity,11,0.6608130946905615,1.6448703377747,0.021391959854351453,0.16257030841842468,0.14110081127913127,3839,"tags=82%, list=28%, signal=59%",13051/56715/12772/217303/12523/109934/20375/15227/15368
GO:0015012,heparan sulfate proteoglycan biosynthetic process,26,-0.4795992661144422,-1.6019699913745034,0.021347390167900018,0.16257030841842468,0.14110081127913127,1498,"tags=35%, list=11%, signal=31%",54616/56219/15531/15450/12387/68059/54710/14042/50785
GO:0050769,positive regulation of neurogenesis,252,-0.24788707560204506,-1.2724335113344443,0.021400387738187542,0.16257030841842468,0.14110081127913127,2105,"tags=23%, list=15%, signal=20%",245886/330938/228550/329559/14359/26419/192119/17158/665113/16590/17257/12156/20423/12064/229715/235611/20539/11421/15251/20845/13649/330914/19268/14268/12017/21844/20317/76901/17344/13631/381530/22339/66354/230598/16000/269878/67891/22041/12387/225908/67490/67414/12323/14725/75788/14254/14567/114606/545156/12361/16542/30948/433759/330790/13190/11858/24001/22782
GO:0007440,foregut morphogenesis,12,-0.6328552350885739,-1.697906764455359,0.021442708602601324,0.1626794281076103,0.14119552031192087,1484,"tags=50%, list=11%, signal=45%",14463/11481/20423/74123/12387/226352
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",81,0.36424638727364655,1.4339879112915963,0.021523676991190274,0.16308108907778152,0.14154413679239436,2635,"tags=28%, list=19%, signal=23%",16852/103743/16453/252838/12772/17085/19698/53314/74131/16190/58185/216799/16952/16186/80859/56744/230738/243910/12394/18762/105855/12775/19219
GO:0009086,methionine biosynthetic process,13,0.6298451848632465,1.6533750538871785,0.021618798574358347,0.16321615193388145,0.14166136286371564,1453,"tags=31%, list=10%, signal=28%",12116/329008/17769/66902
GO:0007035,vacuolar acidification,25,0.5170575578809206,1.5831019361549026,0.021653698108430396,0.16321615193388145,0.14166136286371564,1227,"tags=28%, list=9%, signal=26%",433375/242341/19063/20615/11966/16783/76524
GO:1903573,negative regulation of response to endoplasmic reticulum stress,41,-0.40947095638828174,-1.5102782078787755,0.021618605915792392,0.16321615193388145,0.14166136286371564,4477,"tags=59%, list=32%, signal=40%",52551/22259/12759/19246/22260/75744/12915/27403/14828/50873/57320/109815/14792/12048/12913/12282/16145/77006/71853/22433/22393/30940/66333/67490
GO:0060541,respiratory system development,216,-0.2554332744881718,-1.2892147121810358,0.021647226452728194,0.16321615193388145,0.14166136286371564,2548,"tags=25%, list=18%, signal=21%",18127/20481/14257/243931/15258/18763/106522/19339/18590/13712/68897/233812/52076/192119/13036/17158/26433/208643/26413/17257/11481/21833/12156/20423/320790/11421/231872/14186/13649/15289/14183/13819/22339/74123/16000/70300/12387/74318/27410/20602/12606/16598/22121/15245/15483/14042/71966/16542/74407/50785/116701/18109/12614/11898/20787
GO:0070862,negative regulation of protein exit from endoplasmic reticulum,10,-0.6590211014656912,-1.6526356040126768,0.021817813274837578,0.16407076841149063,0.14240311625950056,4025,"tags=90%, list=29%, signal=64%",75744/22213/216440/226418/66753/56228/68889/231070/116891
GO:0014041,regulation of neuron maturation,12,0.6265025316731534,1.5915830394266572,0.0218234704847042,0.16407076841149063,0.14240311625950056,4879,"tags=67%, list=35%, signal=43%",71751/21389/12043/18049/668253/13618/56717/56637
GO:0051956,negative regulation of amino acid transport,13,0.6275413065949648,1.6473272584169363,0.022149314662899953,0.16628935291405533,0.14432870818491828,2912,"tags=54%, list=21%, signal=43%",16181/268860/19735/11539/21926/65106/54393
GO:1903037,regulation of leukocyte cell-cell adhesion,313,0.27758625332182374,1.3057113167080305,0.02217572398372692,0.16628935291405533,0.14432870818491828,3087,"tags=32%, list=22%, signal=25%",22361/16852/93695/20850/16453/20296/237256/12479/100039795/19204/12520/105352/15507/11501/20677/242122/208650/20344/16854/19261/12772/100038947/15205/18124/17242/14727/14537/217303/74131/56048/54721/20304/16190/20586/15216/216799/83797/13641/269023/320832/16952/20963/14204/21926/14252/20851/15170/20339/14728/14999/114774/12010/14998/11629/17221/14969/108723/15510/60533/12501/16186/74734/320484/80859/56744/12480/15223/230738/243910/13655/12394/18106/18762/105855/381484/109254/12505/16859/12775/20390/16792/668101/14960/27027/12509/20587/16414/17974/16197/63953/16149/22324/78317/19264/50723/12144/11776/12522/333883/22329
GO:0046039,GTP metabolic process,25,-0.4938050031402512,-1.6390842274406225,0.022337298272726697,0.16709823994084572,0.14503077129117456,2055,"tags=32%, list=15%, signal=27%",14904/109674/18950/23918/54369/14679/67414/11639
GO:0006639,acylglycerol metabolic process,130,0.3300350739713661,1.4001497701649532,0.02234102606529953,0.16709823994084572,0.14503077129117456,825,"tags=15%, list=6%, signal=15%",14311/231510/68393/228859/26457/56636/54608/72999/14081/11808/12623/14933/81004/380921/14775/12894/66082/16890/74055/23945
GO:1990806,ligand-gated ion channel signaling pathway,26,-0.4793045828108669,-1.6009856825094975,0.02240591491204964,0.16736844528012432,0.14526529254511744,1397,"tags=35%, list=10%, signal=31%",18795/20866/14672/21844/14061/53623/16438/545156/109305
GO:1904507,positive regulation of telomere maintenance in response to DNA damage,14,-0.5959991653250171,-1.673454162650241,0.022441173150350577,0.16741690584857694,0.14530735327312017,3824,"tags=50%, list=28%, signal=36%",56249/20174/70020/56207/68142/56456/22632
GO:0061041,regulation of wound healing,116,-0.2908181815453773,-1.3436738618297006,0.02248586101765994,0.16753549969495926,0.1454102852789708,1897,"tags=28%, list=14%, signal=24%",11818/26365/16923/71753/19123/12389/22433/15251/15289/72736/14061/15461/260299/22370/18815/12258/20202/14161/20443/58992/99571/22349/21390/11905/19211/12361/110135/14068/56373/16644/385643/22340
GO:0052547,regulation of peptidase activity,279,-0.24087948221996,-1.2460086509989803,0.022586539689369235,0.16807042768854166,0.14587456916084748,1935,"tags=23%, list=14%, signal=20%",59287/20111/19192/20700/22035/74996/13036/23950/11798/65973/15160/77006/59083/217847/68581/68845/12015/12389/12550/20714/16426/234069/208117/20717/268591/17395/14433/20201/18054/380780/12401/17002/16427/15289/68606/20317/27050/22339/22370/230598/14694/21353/12258/20202/11287/16600/68350/16424/20703/68054/20702/11826/11905/16625/13205/30948/106763/11699/209378/16425/16644/11651/17837/53614
GO:0050851,antigen receptor-mediated signaling pathway,145,0.3178056621050735,1.3739854900888056,0.022907991166787055,0.1702447006379743,0.14776170144282355,3632,"tags=40%, list=26%, signal=30%",210757/56792/12520/105352/238871/224860/242122/208650/101476/14284/12297/16854/242594/12047/16889/17060/14727/217303/16151/101540/20963/16822/237754/15170/93675/14728/114774/18176/108723/12501/12043/80859/230738/243910/105855/12775/56743/76438/16792/12483/23880/102639802/12525/19264/50723/230787/16534/16797/57257/12042/107321/74585/19294/18019/12229/108655/74015/21682
